__setTestEnvironment                 prod=1    tests=8    other=0   | prod: apps/web-app/src/shared/logger.ts | other: 
Modal                                prod=60   tests=54   other=55  | prod: apps/web-app/src/components/about-modal.ts apps/web-app/src/components/camera-preview-modal.ts apps/web-app/src/components/changelog-modal.ts apps/web-app/src/components/collection-manager-modal.ts apps/web-app/src/components/modal-container.ts apps/web-app/src/components/preset-edit-form.ts apps/web-app/src/components/preset-submission-form.ts apps/web-app/src/components/shortcuts-panel.ts apps/web-app/src/components/v4/language-modal.ts apps/web-app/src/components/v4/theme-modal.ts apps/web-app/src/components/welcome-modal.ts apps/web-app/src/services/modal-service.ts apps/web-app/src/services/theme-service.ts apps/web-app/src/services/tutorial-service.ts | other: apps/discord-worker/src/index.test.ts apps/discord-worker/src/index.ts apps/moderation-worker/CLAUDE.md apps/moderation-worker/src/handlers/modals/ban-reason.ts apps/moderation-worker/src/handlers/modals/index.ts 
ModalConfig                          prod=6    tests=4    other=2   | prod: apps/web-app/src/services/modal-service.ts | other: docs/projects/web-app/components.md docs/versions.md 
ModalContainer                       prod=4    tests=42   other=2   | prod: apps/web-app/src/components/modal-container.ts apps/web-app/src/components/v4-layout.ts | other: docs/historical/20251207-DeepDive/WEB_APP_ANALYSIS.md docs/projects/web-app/components.md 
ModalId                              prod=12   tests=0    other=3   | prod: apps/web-app/src/components/modal-container.ts apps/web-app/src/services/modal-service.ts | other: docs/historical/20251214-CodeAudit/02-WEB-APP.md docs/historical/20251214-CodeAudit/07-REMEDIATION-ROADMAP.md docs/historical/20251214-CodeAudit/09-SHARED-PACKAGES-TODO.md 
ModalService                         prod=90   tests=180  other=7   | prod: apps/web-app/src/components/about-modal.ts apps/web-app/src/components/advanced-options-panel.ts apps/web-app/src/components/camera-preview-modal.ts apps/web-app/src/components/changelog-modal.ts apps/web-app/src/components/collection-manager-modal.ts apps/web-app/src/components/dye-action-dropdown.ts apps/web-app/src/components/export-sheet.ts apps/web-app/src/components/modal-container.ts apps/web-app/src/components/my-submissions-modal.ts apps/web-app/src/components/preset-edit-form.ts apps/web-app/src/components/preset-submission-form.ts apps/web-app/src/components/shortcuts-panel.ts apps/web-app/src/components/signin-modal.ts apps/web-app/src/components/tutorial-spotlight.ts apps/web-app/src/components/v4/language-modal.ts apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/components/v4/result-card.ts apps/web-app/src/components/v4/theme-modal.ts apps/web-app/src/components/v4-layout.ts apps/web-app/src/components/welcome-modal.ts apps/web-app/src/services/index.ts apps/web-app/src/services/keyboard-service.ts apps/web-app/src/services/modal-service.ts apps/web-app/src/services/tutorial-service.ts | other: docs/historical/20251207-PresetRefinements/WEB_APP_CHANGES.md docs/historical/20251214-CodeAudit/02-WEB-APP.md docs/historical/web-app/20251201-Optimize/08-HIDDEN-BUGS-REPORT.md docs/projects/web-app/components.md docs/superpowers/plans/2026-08-11-preset-categories-and-image-editing.md 
ModalType                            prod=2    tests=0    other=0   | prod: apps/web-app/src/services/modal-service.ts | other: 
MySubmissionsResponse                prod=2    tests=0    other=0   | prod: apps/web-app/src/services/preset-submission-service.ts | other: 
NamespacedStorage                    prod=3    tests=6    other=0   | prod: apps/web-app/src/services/storage-service.ts | other: 
offlineBanner                        prod=3    tests=0    other=0   | prod: apps/web-app/src/components/offline-banner.ts apps/web-app/src/main.ts | other: 
OfflineBanner                        prod=9    tests=36   other=0   | prod: apps/web-app/src/components/offline-banner.ts | other: 
OnCaptureCallback                    prod=2    tests=1    other=0   | prod: apps/web-app/src/components/camera-preview-modal.ts | other: 
openExportSheet                      prod=11   tests=5    other=1   | prod: apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/export-sheet.ts apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/shared/palette-export.ts | other: docs/projects/web-app/components.md 
OptionGroup                          prod=3    tests=0    other=0   | prod: apps/web-app/src/components/v4/display-options-v4.ts | other: 
PAIR_READOUT_UNITS                   prod=9    tests=16   other=1   | prod: apps/web-app/src/components/accessibility-tool.ts apps/web-app/src/components/metric-help.ts | other: docs/projects/web-app/tools.md 
PairReadoutUnit                      prod=9    tests=0    other=0   | prod: apps/web-app/src/components/accessibility-tool.ts apps/web-app/src/components/metric-help.ts | other: 
ParsedShareUrl                       prod=3    tests=0    other=0   | prod: apps/web-app/src/services/share-service.ts | other: 
PresetCard                           prod=2    tests=2    other=2   | prod: apps/web-app/src/components/v4/preset-card.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/superpowers/plans/2026-08-16-local-presets-5-1.md 
PresetCardData                       prod=4    tests=4    other=1   | prod: apps/web-app/src/components/v4/preset-card.ts apps/web-app/src/components/v4/preset-tool.ts | other: docs/superpowers/plans/2026-08-10-preset-preview-images.md 
PresetCategoryFilter                 prod=11   tests=0    other=3   | prod: apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/shared/preset-i18n.ts apps/web-app/src/shared/tool-config-types.ts | other: docs/projects/web-app/tools.md docs/superpowers/plans/2026-08-11-preset-categories-and-image-editing.md docs/superpowers/specs/2026-08-11-preset-categories-and-image-editing-design.md 
presetCategoryLabel                  prod=8    tests=1    other=1   | prod: apps/web-app/src/components/preset-category-selector.ts apps/web-app/src/components/v4/preset-detail.ts apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/shared/preset-i18n.ts | other: docs/superpowers/plans/2026-08-11-preset-categories-and-image-editing.md 
presetDescription                    prod=5    tests=0    other=0   | prod: apps/web-app/src/components/v4/preset-card.ts apps/web-app/src/components/v4/preset-detail.ts apps/web-app/src/shared/preset-i18n.ts | other: 
PresetDetail                         prod=2    tests=0    other=0   | prod: apps/web-app/src/components/v4/preset-detail.ts | other: 
PresetErrorCode                      prod=6    tests=2    other=0   | prod: apps/web-app/src/services/preset-submission-service.ts apps/web-app/src/shared/preset-i18n.ts | other: 
presetErrorMessage                   prod=6    tests=12   other=0   | prod: apps/web-app/src/components/preset-edit-form.ts apps/web-app/src/components/preset-submission-form.ts apps/web-app/src/shared/preset-i18n.ts | other: 
presetName                           prod=6    tests=0    other=7   | prod: apps/web-app/src/components/v4/preset-card.ts apps/web-app/src/components/v4/preset-detail.ts apps/web-app/src/shared/preset-i18n.ts | other: apps/discord-worker/src/handlers/commands/preset.ts apps/discord-worker/src/index.test.ts apps/discord-worker/src/services/preset-favorites.ts apps/presets-api/src/services/moderation-service.ts apps/presets-api/tests/services/moderation-service.test.ts 
PresetsConfig                        prod=6    tests=0    other=2   | prod: apps/web-app/src/components/v4/config-sidebar.ts apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/shared/tool-config-types.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md docs/projects/web-app/tools.md 
presetSubmissionService              prod=12   tests=6    other=4   | prod: apps/web-app/src/components/my-submissions-modal.ts apps/web-app/src/components/preset-edit-form.ts apps/web-app/src/components/preset-submission-form.ts apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/services/index.ts apps/web-app/src/services/preset-submission-service.ts | other: docs/historical/20251211-v3UIRehaul/05-MIGRATION-CHECKLIST.md docs/projects/web-app/components.md docs/superpowers/plans/2026-08-11-preset-categories-and-image-editing.md docs/superpowers/plans/2026-08-16-local-presets-5-1.md 
PresetTool                           prod=2    tests=0    other=5   | prod: apps/web-app/src/components/v4/preset-tool.ts | other: docs/historical/20251211-v3UIRehaul/05-MIGRATION-CHECKLIST.md docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/superpowers/plans/2026-08-16-local-presets-5-1.md 
PresetValidationCode                 prod=6    tests=3    other=0   | prod: apps/web-app/src/services/preset-submission-service.ts apps/web-app/src/shared/preset-i18n.ts | other: 
presetValidationMessage              prod=6    tests=7    other=0   | prod: apps/web-app/src/components/preset-edit-form.ts apps/web-app/src/components/preset-submission-form.ts apps/web-app/src/shared/preset-i18n.ts | other: 
RACE_GROUPS                          prod=5    tests=9    other=0   | prod: apps/web-app/src/components/swatch-tool.ts apps/web-app/src/components/v4/config-sidebar.ts | other: 
RangeSliderV4                        prod=3    tests=18   other=2   | prod: apps/web-app/src/components/v4/config-sidebar.ts apps/web-app/src/components/v4/range-slider-v4.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md 
regionLabel                          prod=5    tests=6    other=0   | prod: apps/web-app/src/components/market-board.ts apps/web-app/src/components/v4/config-sidebar.ts apps/web-app/src/shared/region-name.ts | other: 
removePreviewImage                   prod=4    tests=3    other=2   | prod: apps/web-app/src/components/preset-edit-form.ts apps/web-app/src/services/preset-submission-service.ts | other: docs/superpowers/plans/2026-08-11-preset-categories-and-image-editing.md docs/superpowers/plans/2026-08-16-local-presets-5-1.md 
renderFatalError                     prod=3    tests=6    other=1   | prod: apps/web-app/src/main.ts apps/web-app/src/shared/fatal-error.ts | other: docs/operations/POST_MERGE_CHECKLIST.md 
replaceExcludedDyes                  prod=4    tests=6    other=0   | prod: apps/web-app/src/components/harmony-tool.ts apps/web-app/src/services/harmony-generator.ts apps/web-app/src/services/index.ts | other: 
resolveAppName                       prod=2    tests=5    other=1   | prod: apps/web-app/src/shared/constants.ts | other: docs/superpowers/plans/2026-08-09-beta-web-app-deployment.md 
resolveCharaEquipment                prod=3    tests=16   other=3   | prod: apps/web-app/src/components/chara-import.ts apps/web-app/src/services/chara-resolve-service.ts | other: apps/api-worker/src/chara/resolver.test.ts apps/api-worker/src/chara/resolver.ts apps/api-worker/src/chara/router.ts 
resolvePresetDye                     prod=13   tests=12   other=3   | prod: apps/web-app/src/components/my-submissions-modal.ts apps/web-app/src/components/preset-edit-form.ts apps/web-app/src/components/v4/preset-detail.ts apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/services/dye-service-wrapper.ts apps/web-app/src/services/hybrid-preset-service.ts apps/web-app/src/services/index.ts | other: docs/operations/POST_MERGE_CHECKLIST.md docs/projects/web-app/components.md docs/projects/web-app/tools.md 
ResultCard                           prod=23   tests=8    other=6   | prod: apps/web-app/src/components/accessibility-tool.ts apps/web-app/src/components/budget-tool.ts apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/v4/result-card.ts apps/web-app/src/shared/ui-icons.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/20260115-v4-uiux-ideas/v4-migration-challenges.md docs/historical/20260115-v4-uiux-ideas/v4-testing-checklist.md 
ResultCardData                       prod=27   tests=1    other=4   | prod: apps/web-app/src/components/accessibility-tool.ts apps/web-app/src/components/budget-tool.ts apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/components/v4/result-card.ts | other: docs/historical/20260115-v4-uiux-ideas/pre-release-audit/02-CODE-QUALITY-ANALYSIS.md docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/projects/web-app/components.md 
RouteDefinition                      prod=5    tests=0    other=2   | prod: apps/web-app/src/services/router-service.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/20260115-v4-uiux-ideas/v4-route-migration-guide.md 
RouterService                        prod=74   tests=152  other=12  | prod: apps/web-app/src/components/advanced-options-panel.ts apps/web-app/src/components/budget-tool.ts apps/web-app/src/components/dye-action-dropdown.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/components/v4/result-card.ts apps/web-app/src/components/v4-layout.ts apps/web-app/src/components/welcome-modal.ts apps/web-app/src/services/index.ts apps/web-app/src/services/router-service.ts apps/web-app/src/services/share-service.ts apps/web-app/src/services/telemetry-service.ts apps/web-app/src/shared/subscription-manager.ts | other: docs/historical/20251211-v3UIRehaul/05-MIGRATION-CHECKLIST.md docs/historical/20251214-CodeAudit/02-WEB-APP.md docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/20260115-v4-uiux-ideas/v4-migration-challenges.md 
ROUTES                               prod=7    tests=13   other=10  | prod: apps/web-app/src/services/keyboard-service.ts apps/web-app/src/services/router-service.ts | other: apps/api-worker/src/index.ts apps/oauth/src/index.ts apps/presets-api/src/handlers/presets.ts apps/presets-api/src/handlers/votes.ts apps/presets-api/src/index.ts 
RouteState                           prod=3    tests=3    other=0   | prod: apps/web-app/src/services/router-service.ts | other: 
SampleAreaSize                       prod=2    tests=0    other=0   | prod: apps/web-app/src/shared/tool-config-types.ts | other: 
sanitizeExampleLink                  prod=6    tests=13   other=0   | prod: apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/services/hybrid-preset-service.ts apps/web-app/src/shared/example-link.ts | other: 
sanitizePreviewImageUrl              prod=5    tests=12   other=0   | prod: apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/services/hybrid-preset-service.ts apps/web-app/src/shared/example-link.ts | other: 
SavedPreset                          prod=9    tests=0    other=2   | prod: apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/services/saved-presets-service.ts | other: docs/superpowers/plans/2026-08-11-preset-categories-and-image-editing.md docs/superpowers/specs/2026-08-11-preset-categories-and-image-editing-design.md 
SavedPresetsService                  prod=8    tests=0    other=3   | prod: apps/web-app/src/components/v4/preset-card.ts apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/services/saved-presets-service.ts | other: docs/projects/web-app/components.md docs/projects/web-app/tools.md docs/superpowers/plans/2026-08-11-preset-categories-and-image-editing.md 
ScoredDyeMatch                       prod=12   tests=4    other=0   | prod: apps/web-app/src/components/harmony-tool.ts apps/web-app/src/services/harmony-generator.ts apps/web-app/src/services/index.ts | other: 
SELECTABLE_CATEGORIES                prod=2    tests=6    other=1   | prod: apps/web-app/src/components/preset-category-selector.ts | other: docs/superpowers/plans/2026-08-11-preset-categories-and-image-editing.md 
setupMarketBoardListeners            prod=21   tests=21   other=4   | prod: apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/services/pricing-mixin.ts apps/web-app/src/services/tool-panel-builders.ts | other: docs/historical/legacy-v1.6/dye-mixer_experimental.html docs/historical/legacy-v1.6/dye-mixer_stable.html docs/historical/web-app/20251201-Optimize/07-IMPLEMENTATION-ROADMAP.md docs/historical/web-app/20251202-Cleanup/CRITICAL-ISSUES-RESOLVED.md 
ShareButton                          prod=25   tests=0    other=1   | prod: apps/web-app/src/components/accessibility-tool.ts apps/web-app/src/components/budget-tool.ts apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/components/v4/share-button.ts apps/web-app/src/services/keyboard-service.ts | other: docs/brainstorming/SHARE_BUTTON_OPENGRAPH.md 
ShareParams                          prod=7    tests=0    other=2   | prod: apps/web-app/src/components/v4/share-button.ts apps/web-app/src/services/share-service.ts | other: docs/projects/web-app/tools.md docs/superpowers/plans/2026-08-16-local-presets-5-1.md 
ShareResult                          prod=3    tests=0    other=1   | prod: apps/web-app/src/services/share-service.ts | other: docs/brainstorming/SHARE_BUTTON_OPENGRAPH.md 
ShareService                         prod=46   tests=47   other=8   | prod: apps/web-app/src/components/accessibility-tool.ts apps/web-app/src/components/budget-tool.ts apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/components/v4/share-button.ts apps/web-app/src/components/v4-layout.ts apps/web-app/src/main.ts apps/web-app/src/services/share-service.ts | other: docs/brainstorming/SHARE_BUTTON_OPENGRAPH.md docs/operations/ANALYTICS_QUERIES.md docs/projects/web-app/components.md docs/projects/web-app/tools.md docs/superpowers/plans/2026-08-16-local-presets-5-1.md 
shiftTierColor                       prod=3    tests=7    other=0   | prod: apps/web-app/src/components/accessibility-tool.ts apps/web-app/src/components/metric-help.ts | other: 
showAboutModal                       prod=3    tests=1    other=0   | prod: apps/web-app/src/components/about-modal.ts apps/web-app/src/components/v4-layout.ts | other: 
showAddToCollectionMenu              prod=3    tests=0    other=0   | prod: apps/web-app/src/components/add-to-collection-menu.ts apps/web-app/src/components/dye-grid.ts | other: 
showAdvancedOptionsPanel             prod=3    tests=0    other=1   | prod: apps/web-app/src/components/advanced-options-panel.ts apps/web-app/src/components/v4-layout.ts | other: docs/projects/web-app/components.md 
showCameraPreviewModal               prod=3    tests=14   other=0   | prod: apps/web-app/src/components/camera-preview-modal.ts apps/web-app/src/components/image-upload-display.ts | other: 
showChangelogIfUpdated               prod=4    tests=0    other=1   | prod: apps/web-app/src/components/changelog-modal.ts apps/web-app/src/main.ts | other: docs/historical/20260115-v4-uiux-ideas/pre-release-audit/04-PERFORMANCE-TESTING.md 
showChangelogModal                   prod=3    tests=9    other=0   | prod: apps/web-app/src/components/changelog-modal.ts apps/web-app/src/components/v4-layout.ts | other: 
showCollectionManagerModal           prod=5    tests=1    other=0   | prod: apps/web-app/src/components/collection-manager-modal.ts apps/web-app/src/components/dye-selector.ts | other: 
showCreateCollectionDialog           prod=4    tests=0    other=0   | prod: apps/web-app/src/components/add-to-collection-menu.ts apps/web-app/src/components/collection-manager-modal.ts | other: 
showLanguageModal                    prod=3    tests=1    other=0   | prod: apps/web-app/src/components/v4/language-modal.ts apps/web-app/src/components/v4-layout.ts | other: 
showMySubmissionsModal               prod=3    tests=6    other=0   | prod: apps/web-app/src/components/my-submissions-modal.ts apps/web-app/src/components/v4/preset-tool.ts | other: 
showPresetEditForm                   prod=5    tests=9    other=3   | prod: apps/web-app/src/components/my-submissions-modal.ts apps/web-app/src/components/preset-edit-form.ts apps/web-app/src/components/v4/preset-tool.ts | other: docs/historical/20251207-PresetRefinements/WEB_APP_CHANGES.md docs/historical/20251211-v3UIRehaul/05-MIGRATION-CHECKLIST.md docs/superpowers/plans/2026-08-11-preset-categories-and-image-editing.md 
showPresetSubmissionForm             prod=5    tests=7    other=3   | prod: apps/web-app/src/components/preset-submission-form.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/components/v4/config-sidebar.ts | other: docs/historical/20251211-v3UIRehaul/05-MIGRATION-CHECKLIST.md docs/superpowers/plans/2026-08-16-local-presets-5-1.md docs/superpowers/specs/2026-08-16-local-presets-5-1-design.md 
showShortcutsPanel                   prod=3    tests=19   other=0   | prod: apps/web-app/src/components/shortcuts-panel.ts apps/web-app/src/services/keyboard-service.ts | other: 
showSignInModal                      prod=4    tests=0    other=0   | prod: apps/web-app/src/components/signin-modal.ts apps/web-app/src/components/v4/preset-tool.ts | other: 
showThemeModal                       prod=3    tests=4    other=1   | prod: apps/web-app/src/components/v4/theme-modal.ts apps/web-app/src/components/v4-layout.ts | other: docs/superpowers/plans/2026-08-29-web-analytics.md 
showWelcomeIfFirstVisit              prod=3    tests=0    other=1   | prod: apps/web-app/src/components/welcome-modal.ts apps/web-app/src/main.ts | other: docs/historical/20260115-v4-uiux-ideas/pre-release-audit/04-PERFORMANCE-TESTING.md 
SortOption                           prod=10   tests=0    other=1   | prod: apps/web-app/src/components/dye-search-box.ts apps/web-app/src/components/dye-selector.ts | other: docs/historical/20251214-CodeAudit/05-PRESETS-API.md 
SpectrumKey                          prod=9    tests=7    other=0   | prod: apps/web-app/src/components/v4/dye-palette-drawer.ts apps/web-app/src/shared/spectrum-filter-utils.ts | other: 
spectrumKeyForDye                    prod=2    tests=9    other=0   | prod: apps/web-app/src/shared/spectrum-filter-utils.ts | other: 
STORAGE_KEYS                         prod=202  tests=13   other=2   | prod: apps/web-app/src/components/accessibility-tool.ts apps/web-app/src/components/budget-tool.ts apps/web-app/src/components/changelog-modal.ts apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/dye-action-dropdown.ts apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/components/v4/result-card.ts apps/web-app/src/components/v4/v4-layout-shell.ts apps/web-app/src/components/welcome-modal.ts apps/web-app/src/services/collection-service.ts apps/web-app/src/services/language-service.ts apps/web-app/src/services/theme-service.ts apps/web-app/src/services/tutorial-service.ts apps/web-app/src/shared/constants.ts | other: docs/historical/web-app/20251127-Localization/TODO.md docs/projects/web-app/components.md 
STORAGE_PREFIX                       prod=26   tests=1    other=1   | prod: apps/web-app/src/components/chara-import.ts apps/web-app/src/components/v4-layout.ts apps/web-app/src/services/storage-service.ts apps/web-app/src/services/tutorial-service.ts apps/web-app/src/shared/constants.ts | other: docs/projects/web-app/theming.md 
StorageService                       prod=243  tests=423  other=26  | prod: apps/web-app/src/components/accessibility-tool.ts apps/web-app/src/components/budget-tool.ts apps/web-app/src/components/changelog-modal.ts apps/web-app/src/components/chara-import.ts apps/web-app/src/components/collapsible-panel.ts apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/dye-action-dropdown.ts apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/components/v4/result-card.ts apps/web-app/src/components/v4/v4-layout-shell.ts apps/web-app/src/components/v4-layout.ts apps/web-app/src/components/welcome-modal.ts apps/web-app/src/main.ts apps/web-app/src/services/collection-service.ts apps/web-app/src/services/config-controller.ts apps/web-app/src/services/index.ts apps/web-app/src/services/language-service.ts apps/web-app/src/services/saved-presets-service.ts apps/web-app/src/services/storage-service.ts apps/web-app/src/services/tutorial-service.ts | other: docs/historical/20251211-v3UIRehaul/00-OVERVIEW.md docs/historical/20251211-v3UIRehaul/01-ARCHITECTURE.md docs/historical/20251211-v3UIRehaul/05-MIGRATION-CHECKLIST.md docs/historical/20251211-v3UIRehaul/06-PHASE0-AUDIT-RESULTS.md docs/historical/20260115-v4-uiux-ideas/pre-release-audit/01-RELEASE-BLOCKERS.md 
StoreName                            prod=9    tests=0    other=0   | prod: apps/web-app/src/services/indexeddb-service.ts | other: 
STORES                               prod=15   tests=39   other=2   | prod: apps/web-app/src/services/api-service-wrapper.ts apps/web-app/src/services/indexeddb-service.ts | other: docs/projects/web-app/components.md docs/superpowers/plans/2026-08-16-local-presets-5-1.md 
SubmissionFormInitial                prod=2    tests=0    other=1   | prod: apps/web-app/src/components/preset-submission-form.ts | other: docs/superpowers/plans/2026-08-16-local-presets-5-1.md 
SubmissionResult                     prod=4    tests=0    other=0   | prod: apps/web-app/src/components/preset-submission-form.ts apps/web-app/src/services/preset-submission-service.ts | other: 
SUBRACE_TO_CLAN_KEY                  prod=9    tests=0    other=0   | prod: apps/web-app/src/components/chara-import.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/components/v4/config-sidebar.ts apps/web-app/src/shared/subrace-clan.ts | other: 
SubscriptionManager                  prod=5    tests=0    other=3   | prod: apps/web-app/src/components/base-component.ts apps/web-app/src/shared/subscription-manager.ts | other: docs/projects/web-app/components.md docs/projects/web-app/overview.md docs/versions.md 
SUPPORTED_LOCALES                    prod=8    tests=6    other=11  | prod: apps/web-app/src/services/language-service.ts apps/web-app/src/shared/constants.ts | other: apps/api-worker/src/telemetry/schema.ts apps/moderation-worker/src/services/i18n.test.ts apps/moderation-worker/src/services/i18n.ts apps/og-worker/src/index.ts docs/historical/web-app/20251127-Localization/TODO.md 
SwatchConfig                         prod=6    tests=0    other=2   | prod: apps/web-app/src/components/swatch-tool.ts apps/web-app/src/components/v4/config-sidebar.ts apps/web-app/src/shared/tool-config-types.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md docs/projects/web-app/tools.md 
SwatchShareParams                    prod=3    tests=0    other=0   | prod: apps/web-app/src/components/swatch-tool.ts apps/web-app/src/services/share-service.ts | other: 
SwatchTool                           prod=24   tests=18   other=7   | prod: apps/web-app/src/components/swatch-tool.ts apps/web-app/src/components/v4-layout.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/20260115-v4-uiux-ideas/v4-route-migration-guide.md docs/historical/20260115-v4-uiux-ideas/v4-testing-checklist.md 
SwatchToolOptions                    prod=3    tests=0    other=0   | prod: apps/web-app/src/components/swatch-tool.ts | other: 
switchTheme                          prod=4    tests=7    other=1   | prod: apps/web-app/src/components/v4/theme-modal.ts apps/web-app/src/services/theme-switch.ts | other: docs/superpowers/specs/2026-08-29-web-analytics-design.md 
TelemetryEvent                       prod=3    tests=0    other=1   | prod: apps/web-app/src/services/telemetry-service.ts | other: docs/superpowers/plans/2026-08-29-web-analytics.md 
TelemetryEventName                   prod=3    tests=0    other=1   | prod: apps/web-app/src/services/telemetry-service.ts | other: docs/superpowers/plans/2026-08-29-web-analytics.md 
TelemetryProps                       prod=3    tests=0    other=1   | prod: apps/web-app/src/services/telemetry-service.ts | other: docs/superpowers/plans/2026-08-29-web-analytics.md 
TelemetryService                     prod=30   tests=86   other=2   | prod: apps/web-app/src/components/chara-import.ts apps/web-app/src/components/dye-selector.ts apps/web-app/src/components/v4-layout.ts apps/web-app/src/main.ts apps/web-app/src/services/config-controller.ts apps/web-app/src/services/telemetry-service.ts apps/web-app/src/services/theme-switch.ts apps/web-app/src/shared/browser-api-types.ts apps/web-app/src/shared/tool-config-types.ts | other: docs/superpowers/plans/2026-08-29-web-analytics.md docs/superpowers/specs/2026-08-29-web-analytics-design.md 
Theme                                prod=30   tests=15   other=96  | prod: apps/web-app/src/components/changelog-modal.ts apps/web-app/src/components/v4/base-lit-component.ts apps/web-app/src/components/v4/theme-modal.ts apps/web-app/src/components/v4-layout.ts apps/web-app/src/main.ts apps/web-app/src/services/index.ts apps/web-app/src/services/keyboard-service.ts apps/web-app/src/services/theme-service.ts apps/web-app/src/shared/constants.ts apps/web-app/src/shared/glyph-accent.ts apps/web-app/src/shared/types.ts apps/web-app/src/shared/ui-icons.ts | other: apps/api-worker/docs/.vitepress/theme/index.ts apps/discord-worker/src/commands/schemas.ts docs/brainstorming/analytics/CLOUDFLARE_OPTIONS.md docs/brainstorming/analytics/IMPLEMENTATION_APPROACHES.md docs/brainstorming/analytics/PRIVACY_CONSIDERATIONS.md 
THEME_NAMES                          prod=6    tests=0    other=4   | prod: apps/web-app/src/services/theme-service.ts apps/web-app/src/shared/constants.ts | other: docs/historical/web-app/20251116-Phase12/PHASE_12_CHECKLIST.md docs/historical/web-app/20251116-Phase12/PHASE_12_ROADMAP.md docs/projects/web-app/theming.md docs/research/monorepo-2.0/04-theme-consolidation.md 
